business_effective_date,txn_id,account_id,txn_timestamp,txn_type,amount,merchant,city,category
2024-02-06,511296,37372,2024-02-06 13:05:36,debit,3957.86,Apple Store,Austin,electronics
2024-02-06,511297,37372,2024-02-06 02:24:16,debit,4560.96,Target,San Francisco,transfer
2024-02-06,511298,37380,2024-02-06 23:32:56,credit,4993.12,Spotify,New York,electronics
2024-02-06,511299,37380,2024-02-06 18:37:14,debit,1903.54,Apple Store,San Diego,transfer
2024-02-06,511300,37380,2024-02-06 07:35:56,credit,3343.54,Bank Transfer,New York,salary
2024-02-06,511301,37380,2024-02-06 18:11:02,debit,519.51,Uber,Miami,electronics
2024-02-06,511302,37381,2024-02-06 16:27:35,debit,4332.83,Walmart,San Diego,entertainment
2024-02-06,511303,37381,2024-02-06 01:39:43,debit,3497.87,Bank Transfer,Denver,shopping
2024-02-06,511304,37381,2024-02-06 08:58:33,debit,3903.67,Target,Seattle,transport
2024-02-06,511305,37381,2024-02-06 17:07:49,debit,3324.27,Apple Store,New York,food
2024-02-06,511306,37382,2024-02-06 07:03:01,debit,2493.69,Netflix,San Francisco,transfer
2024-02-06,511307,37382,2024-02-06 11:11:03,debit,1882.84,Uber,Atlanta,salary
2024-02-06,511308,37382,2024-02-06 03:00:18,debit,2142.69,Bank Transfer,Atlanta,deposit
2024-02-06,511309,37390,2024-02-06 18:59:37,debit,1145.46,Netflix,Seattle,food
2024-02-06,511310,37390,2024-02-06 03:10:59,debit,561.59,Walmart,Denver,entertainment
2024-02-06,511311,37390,2024-02-06 02:03:22,debit,217.48,Payroll Inc,Atlanta,grocery
2024-02-06,511312,37390,2024-02-06 02:56:37,debit,2205.8,Payroll Inc,San Diego,entertainment
2024-02-06,511313,37390,2024-02-06 14:32:17,debit,3869.54,Apple Store,Boston,transport
2024-02-06,511314,37390,2024-02-06 06:08:53,debit,166.04,Starbucks,Atlanta,food
2024-02-06,511315,37390,2024-02-06 00:20:15,credit,314.22,Netflix,Miami,salary
2024-02-06,511316,37390,2024-02-06 00:08:38,debit,926.22,Amazon,Chicago,utility
2024-02-06,511317,37390,2024-02-06 21:57:55,debit,1917.22,Bank Transfer,Atlanta,deposit
2024-02-06,511318,37390,2024-02-06 00:10:11,debit,3033.35,Target,New York,transport
2024-02-06,511319,37391,2024-02-06 14:35:48,debit,179.72,Netflix,San Diego,food
2024-02-06,511320,37391,2024-02-06 17:25:46,debit,1468.47,Walmart,Austin,utility
2024-02-06,511321,37391,2024-02-06 05:08:49,debit,833.45,Spotify,San Francisco,entertainment
2024-02-06,511322,37391,2024-02-06 11:53:46,credit,130.79,Payroll Inc,San Diego,entertainment
2024-02-06,511323,37391,2024-02-06 09:02:36,debit,1081.75,Apple Store,Denver,shopping
2024-02-06,511324,37391,2024-02-06 23:27:43,debit,4295.28,Spotify,Boston,food
2024-02-06,511325,37391,2024-02-06 04:31:33,credit,2271.03,Cash Deposit,San Diego,transport
2024-02-06,511326,37391,2024-02-06 03:06:14,debit,4575.5,Payroll Inc,Miami,shopping
2024-02-06,511327,37392,2024-02-06 23:31:02,debit,3203.07,Netflix,San Francisco,subscription
2024-02-06,511328,37392,2024-02-06 15:20:16,credit,490.24,Netflix,Austin,salary
2024-02-06,511329,37392,2024-02-06 20:08:25,credit,3359.85,Netflix,Denver,transfer
2024-02-06,511330,37392,2024-02-06 02:19:50,credit,1291.97,Amazon,Austin,electronics
2024-02-06,511331,37392,2024-02-06 23:58:51,debit,431.04,Uber,Austin,deposit
2024-02-06,511332,37392,2024-02-06 00:30:18,debit,3373.08,Amazon,Boston,subscription
2024-02-06,511333,37392,2024-02-06 23:20:03,debit,1671.18,Amazon,Chicago,entertainment
2024-02-06,511334,37392,2024-02-06 06:12:11,debit,2104.76,Amazon,Seattle,shopping
2024-02-06,511335,37392,2024-02-06 18:59:29,debit,3054.25,Apple Store,Boston,food
2024-02-06,511336,37392,2024-02-06 03:17:34,debit,487.31,Amazon,San Francisco,utility
2024-02-07,511337,37400,2024-02-07 22:04:41,debit,3315.6,Walmart,Chicago,entertainment
2024-02-07,511338,37400,2024-02-07 12:09:36,credit,4287.17,Target,Denver,subscription
2024-02-07,511339,37400,2024-02-07 00:25:18,debit,3042.29,Shell,Boston,deposit
2024-02-07,511340,37400,2024-02-07 04:58:40,debit,1695.2,Bank Transfer,Atlanta,subscription
2024-02-07,511341,37400,2024-02-07 07:02:31,debit,3161.24,Apple Store,Seattle,transport
2024-02-07,511342,37400,2024-02-07 21:21:03,credit,4948.77,Walmart,Denver,subscription
2024-02-07,511343,37400,2024-02-07 21:44:58,debit,2088.35,Target,Seattle,electronics
2024-02-07,511344,37400,2024-02-07 10:43:34,debit,3095.67,Cash Deposit,New York,deposit
2024-02-07,511345,37400,2024-02-07 12:20:51,credit,1452.63,Spotify,Atlanta,transfer
2024-02-07,511346,37400,2024-02-07 06:12:03,debit,3237.38,Uber,New York,utility
2024-02-07,511347,37400,2024-02-07 04:23:46,debit,3874.09,Shell,San Francisco,electronics
2024-02-07,511348,37401,2024-02-07 19:15:12,debit,796.04,Apple Store,San Francisco,transfer
2024-02-07,511349,37401,2024-02-07 16:28:09,debit,4393.14,Cash Deposit,San Francisco,transfer
2024-02-07,511350,37401,2024-02-07 02:29:41,debit,1780.64,Shell,Seattle,shopping
2024-02-07,511351,37401,2024-02-07 11:10:12,debit,4065.73,Target,San Francisco,subscription
2024-02-07,511352,37401,2024-02-07 07:24:13,credit,2503.5,Shell,Seattle,transport
2024-02-07,511353,37401,2024-02-07 13:02:10,debit,849.69,Payroll Inc,Seattle,entertainment
2024-02-07,511354,37401,2024-02-07 13:39:22,debit,1656.19,Shell,Atlanta,transport
2024-02-07,511355,37401,2024-02-07 23:31:31,credit,2724.57,Amazon,San Diego,electronics
2024-02-07,511356,37401,2024-02-07 17:43:58,debit,3596.68,Spotify,Atlanta,salary
2024-02-07,511357,37401,2024-02-07 19:52:08,debit,1835.74,Shell,Boston,transport
2024-02-07,511358,37402,2024-02-07 16:00:14,debit,4048.37,Starbucks,New York,food
2024-02-07,511359,37402,2024-02-07 07:13:23,debit,262.37,Apple Store,Miami,entertainment
2024-02-07,511360,37402,2024-02-07 17:17:15,debit,490.71,Netflix,Miami,transfer
2024-02-07,511361,37402,2024-02-07 14:17:47,debit,1397.23,Uber,Atlanta,deposit
2024-02-07,511362,37402,2024-02-07 18:22:23,credit,4479.08,Payroll Inc,New York,entertainment
2024-02-07,511363,37402,2024-02-07 01:31:10,credit,3038.81,Uber,Austin,entertainment
2024-02-07,511364,37402,2024-02-07 13:03:48,debit,919.01,Bank Transfer,Chicago,transport
2024-02-07,511365,37402,2024-02-07 14:42:00,debit,2328.43,Shell,Miami,deposit
2024-02-07,511366,37402,2024-02-07 01:07:50,debit,2849.44,Spotify,Atlanta,transfer
2024-02-07,511367,37402,2024-02-07 18:00:43,credit,626.7,Cash Deposit,Miami,entertainment
2024-02-07,511368,37402,2024-02-07 19:42:32,debit,11.26,Target,Denver,salary
2024-02-07,511369,37410,2024-02-07 06:23:52,debit,3537.3,Starbucks,Boston,grocery
2024-02-07,511370,37410,2024-02-07 16:37:10,debit,1680.04,Bank Transfer,Austin,salary
2024-02-07,511371,37410,2024-02-07 20:46:39,debit,3976.51,Walmart,Atlanta,deposit
2024-02-07,511372,37410,2024-02-07 09:40:13,credit,1229.4,Uber,Miami,food
2024-02-07,511373,37410,2024-02-07 12:02:25,debit,1431.53,Target,New York,electronics
2024-02-07,511374,37410,2024-02-07 01:29:40,debit,1054.81,Shell,San Diego,electronics
2024-02-07,511375,37410,2024-02-07 02:04:10,debit,4168.76,Spotify,Austin,food
2024-02-07,511376,37410,2024-02-07 22:08:24,debit,4401.16,Payroll Inc,San Francisco,grocery
2024-02-07,511377,37410,2024-02-07 12:29:14,debit,3436.13,Netflix,Miami,salary
2024-02-07,511378,37411,2024-02-07 18:28:08,debit,276.31,Amazon,Seattle,salary
2024-02-07,511379,37411,2024-02-07 23:42:39,debit,3014.08,Target,Miami,subscription
2024-02-07,511380,37411,2024-02-07 05:38:32,credit,2933.36,Bank Transfer,Boston,transport
2024-02-07,511381,37411,2024-02-07 23:27:41,debit,475.22,Walmart,Miami,deposit
2024-02-07,511382,37411,2024-02-07 15:18:32,debit,3297.49,Cash Deposit,Atlanta,salary
2024-02-07,511383,37420,2024-02-07 22:16:24,debit,1174.17,Spotify,Chicago,grocery
2024-02-07,511384,37420,2024-02-07 19:55:19,debit,2502.29,Amazon,Chicago,transfer
2024-02-07,511385,37420,2024-02-07 15:39:00,debit,4856.84,Starbucks,Austin,transport
2024-02-07,511386,37420,2024-02-07 04:38:21,debit,377.01,Amazon,Miami,salary
2024-02-07,511387,37420,2024-02-07 05:06:17,debit,2250.74,Bank Transfer,San Francisco,transport
2024-02-07,511388,37420,2024-02-07 14:23:47,debit,2471.62,Payroll Inc,Austin,electronics
2024-02-07,511389,37420,2024-02-07 00:52:39,debit,1567.39,Amazon,San Francisco,transport
2024-02-07,511390,37420,2024-02-07 08:27:10,debit,1681.86,Bank Transfer,Miami,entertainment
2024-02-07,511391,37420,2024-02-07 11:36:39,debit,4732.24,Apple Store,Chicago,shopping
2024-02-07,511392,37420,2024-02-07 13:07:13,debit,2855.96,Uber,Boston,electronics
2024-02-07,511393,37420,2024-02-07 00:18:27,debit,2116.02,Apple Store,Seattle,transport
2024-02-07,511394,37420,2024-02-07 06:13:25,debit,3271.82,Walmart,Atlanta,transfer
2024-02-07,511395,37421,2024-02-07 20:25:14,debit,1614.09,Target,Denver,entertainment
2024-02-07,511396,37421,2024-02-07 20:11:27,debit,4101.87,Spotify,Austin,grocery
2024-02-07,511397,37421,2024-02-07 01:18:23,debit,2753.62,Cash Deposit,Denver,shopping
2024-02-07,511398,37421,2024-02-07 03:05:59,debit,4412.88,Cash Deposit,Denver,subscription
2024-02-07,511399,37421,2024-02-07 01:24:38,debit,2591.44,Payroll Inc,Denver,entertainment
2024-02-07,511400,37421,2024-02-07 23:39:12,debit,1824.14,Shell,Atlanta,shopping
2024-02-07,511401,37421,2024-02-07 20:01:42,credit,2895.48,Bank Transfer,Austin,deposit
2024-02-07,511402,37422,2024-02-07 20:15:49,debit,1787.17,Amazon,Austin,shopping
2024-02-07,511403,37422,2024-02-07 01:03:42,credit,4385.2,Spotify,San Diego,salary
2024-02-07,511404,37422,2024-02-07 15:24:04,debit,245.28,Bank Transfer,New York,transport
2024-02-07,511405,37422,2024-02-07 19:46:07,debit,2644.13,Walmart,Boston,grocery
2024-02-07,511406,37422,2024-02-07 17:56:18,debit,2153.43,Starbucks,Chicago,shopping
2024-02-07,511407,37422,2024-02-07 03:14:37,debit,4613.61,Payroll Inc,Seattle,entertainment
2024-02-07,511408,37430,2024-02-07 03:41:21,credit,1250.95,Amazon,San Diego,deposit
2024-02-07,511409,37430,2024-02-07 14:46:40,debit,4902.68,Uber,Atlanta,transport
2024-02-07,511410,37430,2024-02-07 15:42:02,debit,1659.38,Amazon,New York,shopping
2024-02-07,511411,37430,2024-02-07 10:54:31,debit,4596.79,Cash Deposit,Chicago,deposit
2024-02-07,511412,37430,2024-02-07 07:23:10,debit,1368.68,Netflix,Chicago,shopping
2024-02-07,511413,37430,2024-02-07 06:54:51,debit,2226.87,Apple Store,New York,utility
2024-02-07,511414,37430,2024-02-07 06:57:16,debit,14.79,Payroll Inc,Chicago,deposit
2024-02-07,511415,37430,2024-02-07 08:13:01,debit,1726.68,Target,San Francisco,deposit
2024-02-07,511416,37430,2024-02-07 04:28:09,credit,2386.83,Walmart,Chicago,salary
2024-02-07,511417,37430,2024-02-07 13:54:51,credit,296.34,Amazon,Denver,grocery
2024-02-07,511418,37430,2024-02-07 11:40:00,debit,980.19,Uber,Austin,transport
2024-02-07,511419,37431,2024-02-07 21:43:40,credit,973.58,Walmart,Austin,utility
2024-02-07,511420,37431,2024-02-07 12:39:54,credit,2145.81,Payroll Inc,Atlanta,utility
2024-02-07,511421,37431,2024-02-07 20:27:55,debit,2481.5,Apple Store,New York,shopping
2024-02-07,511422,37431,2024-02-07 11:08:10,debit,625.62,Netflix,New York,grocery
2024-02-07,511423,37431,2024-02-07 18:06:08,debit,3411.21,Payroll Inc,San Diego,salary
2024-02-07,511424,37431,2024-02-07 12:49:57,credit,2381.79,Amazon,New York,electronics
2024-02-07,511425,37431,2024-02-07 05:05:53,credit,866.27,Netflix,Boston,electronics
2024-02-07,511426,37431,2024-02-07 11:18:18,credit,4514.12,Uber,Boston,deposit
2024-02-07,511427,37431,2024-02-07 20:13:30,credit,280.93,Apple Store,Miami,salary
2024-02-07,511428,37431,2024-02-07 23:54:59,debit,1484.55,Payroll Inc,San Francisco,utility
2024-02-07,511429,37431,2024-02-07 07:51:37,debit,4557.0,Spotify,San Francisco,deposit
2024-02-07,511430,37432,2024-02-07 14:33:08,credit,2855.93,Amazon,San Diego,transport
2024-02-07,511431,37432,2024-02-07 09:25:30,debit,4283.51,Spotify,Miami,subscription
2024-02-07,511432,37432,2024-02-07 04:29:45,debit,3172.72,Netflix,San Francisco,shopping
2024-02-07,511433,37432,2024-02-07 09:17:47,credit,2443.26,Walmart,Austin,transfer
2024-02-07,511434,37432,2024-02-07 20:32:43,debit,3926.92,Payroll Inc,Austin,transport
2024-02-07,511435,37432,2024-02-07 12:02:31,credit,2710.76,Cash Deposit,Seattle,deposit
2024-02-07,511436,37432,2024-02-07 06:43:01,debit,572.9,Bank Transfer,San Francisco,subscription
2024-02-07,511437,37432,2024-02-07 22:10:50,debit,839.94,Amazon,Atlanta,electronics
2024-02-07,511438,37432,2024-02-07 00:39:22,debit,2934.99,Starbucks,New York,salary
2024-02-07,511439,37440,2024-02-07 21:02:38,debit,1093.7,Bank Transfer,Austin,grocery
2024-02-07,511440,37440,2024-02-07 20:19:23,credit,4201.67,Apple Store,Boston,food
2024-02-07,511441,37440,2024-02-07 05:10:42,debit,2001.7,Cash Deposit,Miami,shopping
2024-02-07,511442,37441,2024-02-07 04:28:41,credit,1644.59,Payroll Inc,Seattle,utility
2024-02-07,511443,37441,2024-02-07 16:11:39,debit,1913.3,Target,New York,subscription
2024-02-07,511444,37441,2024-02-07 14:17:43,debit,4280.47,Uber,Seattle,utility
2024-02-07,511445,37441,2024-02-07 14:53:16,debit,800.09,Target,Atlanta,entertainment
2024-02-07,511446,37441,2024-02-07 06:51:10,credit,2059.2,Amazon,San Francisco,electronics
2024-02-07,511447,37441,2024-02-07 16:04:04,debit,2739.71,Spotify,New York,food
2024-02-07,511448,37450,2024-02-07 23:26:39,debit,1044.85,Netflix,Seattle,shopping
2024-02-07,511449,37450,2024-02-07 19:53:06,credit,3275.71,Netflix,San Francisco,food
2024-02-07,511450,37450,2024-02-07 04:43:25,credit,434.35,Shell,Boston,subscription
2024-02-07,511451,37450,2024-02-07 23:11:45,credit,4702.51,Starbucks,Atlanta,subscription
2024-02-07,511452,37450,2024-02-07 14:56:39,credit,4272.4,Payroll Inc,Miami,grocery
2024-02-07,511453,37450,2024-02-07 18:19:38,debit,1445.68,Spotify,Chicago,shopping
2024-02-07,511454,37450,2024-02-07 00:33:52,debit,4122.76,Starbucks,San Diego,transfer
2024-02-07,511455,37450,2024-02-07 04:04:13,debit,318.77,Spotify,Denver,grocery
2024-02-07,511456,37451,2024-02-07 03:56:01,debit,1742.43,Netflix,Denver,entertainment
2024-02-07,511457,37451,2024-02-07 08:44:15,credit,47.44,Netflix,Denver,salary
2024-02-07,511458,37451,2024-02-07 22:22:19,debit,3957.53,Walmart,Boston,subscription
2024-02-07,511459,37451,2024-02-07 20:29:51,debit,4633.99,Payroll Inc,Denver,salary
2024-02-07,511460,37451,2024-02-07 06:28:38,debit,2887.1,Spotify,Boston,transport
2024-02-07,511461,37451,2024-02-07 02:26:54,credit,2726.12,Spotify,San Francisco,entertainment
2024-02-07,511462,37451,2024-02-07 02:36:07,debit,1724.9,Payroll Inc,Boston,subscription
2024-02-07,511463,37451,2024-02-07 12:20:19,debit,2666.8,Walmart,New York,transport
2024-02-07,511464,37451,2024-02-07 17:58:55,debit,3438.96,Spotify,New York,shopping
2024-02-07,511465,37451,2024-02-07 21:35:00,debit,2879.0,Starbucks,Boston,transport
2024-02-07,511466,37460,2024-02-07 00:40:19,debit,3546.0,Spotify,San Diego,grocery
2024-02-07,511467,37460,2024-02-07 17:01:42,debit,4394.43,Starbucks,Atlanta,utility
2024-02-07,511468,37460,2024-02-07 13:25:12,debit,52.41,Starbucks,Chicago,electronics
2024-02-07,511469,37460,2024-02-07 02:43:27,debit,1418.01,Bank Transfer,San Francisco,transfer
2024-02-07,511470,37460,2024-02-07 14:55:01,debit,97.79,Payroll Inc,Atlanta,salary
2024-02-07,511471,37460,2024-02-07 17:29:53,debit,4981.64,Spotify,Atlanta,utility
2024-02-07,511472,37460,2024-02-07 09:40:40,debit,1862.41,Spotify,Austin,utility
2024-02-07,511473,37460,2024-02-07 18:57:30,credit,916.03,Netflix,New York,grocery
2024-02-07,511474,37460,2024-02-07 20:48:54,debit,351.42,Payroll Inc,Denver,electronics
2024-02-07,511475,37460,2024-02-07 03:50:29,debit,2315.95,Cash Deposit,Boston,grocery
2024-02-07,511476,37460,2024-02-07 08:50:27,debit,1046.54,Netflix,Denver,salary
2024-02-07,511477,37460,2024-02-07 22:46:51,debit,2191.56,Bank Transfer,San Diego,entertainment
2024-02-07,511478,37470,2024-02-07 12:43:06,debit,4002.26,Starbucks,Seattle,food
2024-02-07,511479,37470,2024-02-07 16:32:57,credit,1809.33,Shell,Atlanta,electronics
2024-02-07,511480,37470,2024-02-07 14:52:21,debit,3912.94,Spotify,San Francisco,entertainment
2024-02-07,511481,37470,2024-02-07 15:05:14,credit,4435.91,Walmart,Miami,utility
2024-02-07,511482,37470,2024-02-07 22:44:58,credit,3040.74,Shell,Austin,deposit
2024-02-07,511483,37470,2024-02-07 13:42:46,debit,4843.36,Spotify,Seattle,utility
2024-02-07,511484,37470,2024-02-07 21:10:45,credit,347.83,Spotify,Denver,subscription
2024-02-07,511485,37470,2024-02-07 01:21:18,debit,3035.2,Cash Deposit,Boston,entertainment
2024-02-07,511486,37470,2024-02-07 02:14:44,debit,3069.19,Cash Deposit,Atlanta,food
2024-02-07,511487,37480,2024-02-07 13:54:10,debit,3385.34,Uber,Miami,deposit
2024-02-07,511488,37480,2024-02-07 09:58:04,debit,4682.14,Netflix,Boston,transfer
2024-02-07,511489,37480,2024-02-07 10:45:46,debit,2311.96,Cash Deposit,Chicago,subscription
2024-02-07,511490,37480,2024-02-07 15:59:19,credit,4403.67,Payroll Inc,San Diego,transfer
2024-02-07,511491,37480,2024-02-07 15:14:22,credit,3731.63,Amazon,San Diego,subscription
2024-02-07,511492,37480,2024-02-07 15:01:55,debit,2662.08,Spotify,Denver,shopping
2024-02-07,511493,37480,2024-02-07 16:47:05,debit,4608.85,Starbucks,Atlanta,transfer
2024-02-07,511494,37480,2024-02-07 22:49:31,credit,3448.66,Starbucks,New York,grocery
2024-02-07,511495,37481,2024-02-07 11:51:45,credit,1179.75,Uber,Chicago,shopping
2024-02-07,511496,37481,2024-02-07 00:02:30,debit,167.7,Spotify,San Francisco,grocery
2024-02-07,511497,37481,2024-02-07 02:36:00,debit,3161.25,Target,Miami,grocery
2024-02-07,511498,37481,2024-02-07 19:12:27,credit,3057.82,Spotify,Boston,food
2024-02-07,511499,37481,2024-02-07 21:44:04,debit,4358.61,Walmart,Denver,subscription
2024-02-07,511500,37490,2024-02-07 09:44:39,debit,1946.57,Walmart,Miami,transport
2024-02-07,511501,37490,2024-02-07 03:24:59,debit,1517.4,Bank Transfer,Denver,food
2024-02-07,511502,37490,2024-02-07 00:47:19,debit,4000.71,Target,Atlanta,transfer
2024-02-07,511503,37490,2024-02-07 05:44:27,debit,3454.33,Target,New York,entertainment
2024-02-07,511504,37490,2024-02-07 06:10:29,debit,4322.29,Walmart,Boston,salary
2024-02-07,511505,37500,2024-02-07 22:37:47,debit,2755.77,Netflix,San Francisco,deposit
2024-02-07,511506,37500,2024-02-07 05:52:11,credit,4480.38,Spotify,San Francisco,transfer
2024-02-07,511507,37500,2024-02-07 06:53:25,debit,2449.26,Apple Store,Seattle,deposit
2024-02-07,511508,37500,2024-02-07 09:42:17,debit,3734.86,Payroll Inc,Atlanta,transport
2024-02-07,511509,37500,2024-02-07 22:19:13,debit,4645.05,Bank Transfer,Austin,salary
2024-02-07,511510,37500,2024-02-07 10:38:58,debit,3241.6,Payroll Inc,Austin,utility
2024-02-07,511511,37500,2024-02-07 08:14:59,debit,4939.82,Bank Transfer,Seattle,transfer
2024-02-07,511512,37500,2024-02-07 06:26:23,credit,3043.89,Payroll Inc,Austin,transport
2024-02-07,511513,37500,2024-02-07 12:16:28,debit,1318.43,Bank Transfer,Austin,transport
2024-02-07,511514,37510,2024-02-07 16:47:26,debit,3739.08,Shell,San Diego,utility
2024-02-07,511515,37510,2024-02-07 10:53:29,debit,3862.14,Uber,Austin,grocery
2024-02-07,511516,37510,2024-02-07 10:12:11,debit,4959.04,Apple Store,Miami,salary
2024-02-07,511517,37510,2024-02-07 17:54:17,debit,3242.37,Bank Transfer,San Francisco,food
2024-02-07,511518,37510,2024-02-07 23:28:59,debit,1893.89,Amazon,Seattle,shopping
2024-02-07,511519,37510,2024-02-07 23:01:21,debit,3851.53,Shell,Denver,subscription
2024-02-07,511520,37510,2024-02-07 22:11:56,debit,3587.69,Starbucks,Miami,grocery
2024-02-07,511521,37510,2024-02-07 00:19:10,debit,4388.76,Payroll Inc,Boston,transfer
2024-02-07,511522,37510,2024-02-07 20:16:45,credit,2925.25,Amazon,Miami,deposit
2024-02-07,511523,37510,2024-02-07 00:03:55,credit,2445.73,Shell,Miami,deposit
2024-02-07,511524,37510,2024-02-07 06:56:21,debit,3853.63,Spotify,Atlanta,grocery
2024-02-07,511525,37510,2024-02-07 02:08:05,debit,3351.51,Spotify,San Francisco,food
2024-02-07,511526,37520,2024-02-07 07:11:00,credit,2719.74,Bank Transfer,Boston,transfer
